,SEX,AGE,y_true,y_pred
7715,1,42,0,0
7716,2,26,1,0
7717,2,41,1,1
7718,1,44,1,0
7719,2,33,0,0
7720,2,30,1,1
7721,1,40,0,0
7722,2,36,1,0
7723,2,41,0,0
7724,1,30,0,0
7725,2,35,1,0
7726,2,36,0,0
7727,1,36,1,0
7728,1,32,0,0
7729,2,41,0,0
7730,2,47,0,0
7731,1,39,0,0
7732,2,40,0,0
7733,2,40,0,0
7734,1,30,0,0
7735,1,41,0,0
7736,2,28,0,0
7737,1,48,0,0
7738,1,28,1,0
7739,1,35,0,0
7740,1,33,0,0
7741,2,47,1,0
7742,2,24,0,0
7743,2,23,0,0
7744,1,28,0,0
7745,2,36,0,0
7746,2,30,0,0
7747,2,62,0,1
7748,2,30,0,0
7749,2,30,0,0
7750,1,67,1,0
7751,2,56,0,0
7752,1,26,0,1
7753,1,28,0,1
7754,2,33,0,0
7755,2,33,1,0
7756,2,31,0,0
7757,2,26,0,0
7758,1,24,0,0
7759,2,46,1,0
7760,2,23,0,0
7761,2,41,0,0
7762,2,53,0,0
7763,1,23,0,0
7764,2,34,0,0
7765,2,22,1,0
7766,2,32,0,0
7767,1,26,0,0
7768,2,37,0,0
7769,2,29,0,1
7770,2,65,0,0
7771,2,26,0,0
7772,2,32,1,0
7773,1,29,0,0
7774,2,25,1,0
7775,1,33,0,0
7776,1,35,1,0
7777,1,39,0,0
7778,2,35,0,0
7779,2,27,0,0
7780,1,34,0,0
7781,1,37,0,0
7782,1,30,0,0
7783,1,46,0,0
7784,2,41,0,0
7785,1,28,0,0
7786,1,26,0,0
7787,1,34,0,0
7788,2,30,0,0
7789,2,40,0,0
7790,2,32,1,0
7791,2,51,0,0
7792,2,48,0,0
7793,2,43,0,0
7794,1,28,0,0
7795,2,24,0,0
7796,2,37,0,0
7797,2,35,1,0
7798,2,43,0,0
7799,1,26,0,0
7800,1,23,1,1
7801,2,29,0,0
7802,1,30,0,0
7803,2,38,0,0
7804,2,42,0,0
7805,2,27,0,0
7806,1,27,1,1
7807,2,38,0,0
7808,2,27,0,0
7809,1,56,1,1
7810,2,25,0,0
7811,2,45,0,0
7812,2,37,0,0
7813,2,53,1,1
7814,2,33,0,0
7815,2,25,0,0
7816,2,24,0,0
7817,2,28,1,1
7818,1,43,0,1
7819,1,36,0,0
7820,1,24,0,0
7821,2,38,0,0
7822,2,24,0,0
7823,1,25,0,0
7824,2,53,0,0
7825,1,41,0,0
7826,2,35,0,0
7827,2,38,0,0
7828,2,24,0,0
7829,1,51,0,0
7830,2,24,0,0
7831,2,21,1,0
7832,2,39,1,0
7833,2,35,0,0
7834,1,49,0,0
7835,1,33,0,0
7836,1,27,1,0
7837,2,43,0,0
7838,1,47,0,1
7839,2,23,0,0
7840,1,29,0,1
7841,2,23,0,0
7842,1,44,1,0
7843,1,45,1,0
7844,2,57,1,0
7845,1,37,0,0
7846,2,43,0,0
7847,1,54,0,0
7848,2,49,1,0
7849,2,31,0,0
7850,2,27,0,0
7851,2,32,1,0
7852,2,53,1,1
7853,2,27,0,0
7854,2,27,1,0
7855,2,60,1,1
7856,2,28,1,0
7857,2,56,1,1
7858,2,25,0,0
7859,1,33,0,0
7860,2,32,0,0
7861,2,32,0,0
7862,2,25,0,0
7863,1,35,1,1
7864,2,27,0,0
7865,2,49,0,0
7866,1,50,0,0
7867,2,38,0,0
7868,2,27,1,0
7869,2,28,0,0
7870,2,27,1,1
7871,2,40,0,0
7872,2,69,1,1
7873,2,24,1,0
7874,1,52,0,0
7875,1,34,0,0
7876,2,23,0,0
7877,1,28,0,0
7878,2,37,0,0
7879,1,33,0,0
7880,2,34,0,0
7881,2,31,0,1
7882,1,47,1,0
7883,2,33,0,0
7884,2,44,0,0
7885,2,24,1,0
7886,2,41,0,0
7887,1,30,1,0
7888,2,28,0,0
7889,1,61,0,0
7890,1,59,0,0
7891,1,26,0,1
7892,2,25,1,0
7893,2,26,0,0
7894,2,28,0,0
7895,1,27,1,0
7896,2,36,0,0
7897,2,29,0,0
7898,1,30,0,0
7899,2,34,1,0
7900,1,59,0,0
7901,1,30,0,0
7902,1,25,0,0
7903,2,39,0,0
7904,2,27,0,0
7905,1,33,0,0
7906,1,36,0,0
7907,2,27,0,0
7908,1,38,1,0
7909,2,24,1,0
7910,2,33,0,0
7911,2,32,0,0
7912,1,47,0,0
7913,2,32,0,0
7914,2,59,1,0
7915,1,47,0,0
7916,2,53,0,0
7917,2,28,0,0
7918,2,40,0,0
7919,2,41,0,0
7920,2,31,1,0
7921,1,28,0,0
7922,2,42,1,0
7923,2,35,0,0
7924,2,57,0,0
7925,1,51,0,0
7926,2,27,0,0
7927,2,24,0,0
7928,2,30,0,0
7929,2,24,0,0
7930,2,28,0,0
7931,1,31,0,0
7932,1,48,0,0
7933,1,36,0,0
7934,1,28,0,0
7935,1,31,0,0
7936,2,37,0,0
7937,1,32,0,0
7938,2,43,0,0
7939,2,28,0,0
7940,1,56,0,0
7941,2,27,1,0
7942,1,49,1,1
7943,2,31,0,0
7944,2,28,0,0
7945,2,33,0,0
7946,1,28,0,0
7947,2,35,0,0
7948,1,42,0,0
7949,2,37,0,0
7950,1,48,0,0
7951,2,24,0,0
7952,1,36,1,0
7953,2,35,0,0
7954,2,27,0,0
7955,1,29,1,0
7956,2,38,1,0
7957,2,36,1,0
7958,2,49,0,0
7959,2,29,0,0
7960,2,31,0,0
7961,1,39,0,0
7962,2,29,0,0
7963,1,51,0,0
7964,1,55,0,0
7965,2,40,0,0
7966,1,32,0,0
7967,2,29,1,0
7968,2,29,0,0
7969,1,49,0,0
7970,2,37,0,0
7971,2,42,0,0
7972,2,37,0,0
7973,1,28,0,0
7974,2,30,0,0
7975,2,40,0,0
7976,2,41,0,0
7977,2,40,0,0
7978,2,32,0,0
7979,1,30,1,0
7980,1,44,0,0
7981,2,26,1,0
7982,1,41,1,1
7983,2,23,1,1
7984,2,27,1,0
7985,1,32,0,0
7986,1,39,0,0
7987,2,35,0,0
7988,2,35,0,0
7989,2,28,0,0
7990,2,44,0,0
7991,2,29,0,0
7992,1,30,0,0
7993,1,23,0,0
7994,1,24,0,0
7995,1,43,1,0
7996,1,45,0,0
7997,1,54,1,0
7998,1,30,0,0
7999,1,26,1,0
8000,2,27,0,0
8001,2,23,0,0
8002,1,55,1,1
8003,1,24,0,0
8004,1,37,0,0
8005,2,38,0,0
8006,2,29,1,0
8007,2,37,0,0
8008,2,38,1,0
8009,2,24,0,0
8010,2,30,0,0
8011,2,26,0,0
8012,1,25,0,0
8013,1,35,0,0
8014,2,50,0,0
8015,1,55,0,0
8016,1,31,0,0
8017,2,40,0,0
8018,2,35,0,0
8019,1,35,0,0
8020,2,35,0,0
8021,2,32,0,0
8022,2,38,0,0
8023,2,42,0,0
8024,1,52,0,0
8025,2,29,1,0
8026,2,35,1,0
8027,2,37,0,0
8028,2,25,1,0
8029,2,26,1,1
8030,2,34,0,0
8031,1,30,1,0
8032,1,28,0,0
8033,2,37,0,0
8034,2,31,0,0
8035,2,37,0,0
8036,1,29,0,0
8037,2,35,1,0
8038,1,51,0,0
8039,1,56,0,0
8040,2,28,1,1
8041,2,30,1,0
8042,1,27,0,0
8043,2,31,0,0
8044,2,39,0,0
8045,2,35,0,0
8046,1,24,0,1
8047,2,25,0,0
8048,1,24,0,0
8049,1,33,0,0
8050,2,45,0,0
8051,2,42,0,0
8052,2,35,0,0
8053,1,45,0,0
8054,1,53,0,0
8055,1,45,0,0
8056,1,27,0,0
8057,2,28,0,0
8058,1,36,0,0
8059,2,35,0,0
8060,2,26,0,1
8061,2,43,0,0
8062,1,36,0,0
8063,1,31,0,0
8064,1,26,0,0
8065,2,33,0,0
8066,1,35,0,0
8067,2,29,1,0
8068,2,39,0,0
8069,2,40,0,0
8070,1,54,1,0
8071,1,44,1,0
8072,1,47,0,0
8073,2,49,0,0
8074,2,33,0,0
8075,1,48,1,1
8076,1,31,0,0
8077,1,47,0,0
8078,2,28,0,0
8079,2,33,0,0
8080,2,22,0,0
8081,1,46,0,0
8082,1,44,0,0
8083,2,27,0,0
8084,2,34,0,0
8085,2,35,0,0
8086,2,40,0,0
8087,2,24,1,1
8088,1,56,0,0
8089,1,34,0,0
8090,1,35,0,0
8091,2,40,0,0
8092,2,36,0,0
8093,1,43,1,1
8094,2,26,0,0
8095,1,30,0,0
8096,2,24,0,0
8097,1,27,0,0
8098,2,59,0,0
8099,2,46,0,0
8100,2,35,0,0
8101,2,24,0,0
8102,2,49,0,0
8103,1,49,0,0
8104,1,62,0,1
8105,2,39,1,0
8106,2,49,1,1
8107,1,41,0,0
8108,1,35,1,0
8109,1,23,1,0
8110,1,45,1,1
8111,1,38,0,0
8112,1,36,0,0
8113,2,30,1,0
8114,2,29,0,0
8115,2,37,0,0
8116,1,28,0,0
8117,1,49,0,0
8118,2,37,1,0
8119,1,28,0,0
8120,2,32,0,0
8121,2,35,0,0
8122,1,44,0,0
8123,1,46,0,0
8124,2,26,0,0
8125,2,27,0,0
8126,1,42,0,0
8127,1,41,0,0
8128,1,33,0,0
8129,1,42,0,0
8130,1,29,0,0
8131,1,50,0,0
8132,1,44,1,1
8133,2,39,0,0
8134,1,29,1,0
8135,2,29,1,0
8136,2,29,1,0
8137,2,25,0,0
8138,2,48,1,0
8139,1,33,0,0
8140,2,40,0,0
8141,2,22,0,1
8142,2,50,0,1
8143,2,31,1,0
8144,2,41,0,0
8145,1,48,0,0
8146,2,48,0,0
8147,2,32,1,1
8148,2,48,0,0
8149,2,30,0,0
8150,1,37,1,0
8151,1,35,0,0
8152,1,32,0,0
8153,2,31,0,0
8154,2,38,0,0
8155,2,51,0,0
8156,2,33,0,0
8157,2,33,1,0
8158,2,29,0,0
8159,2,28,0,0
8160,1,33,0,0
8161,1,40,1,1
8162,2,26,1,1
8163,2,38,0,0
8164,2,57,0,0
8165,2,46,0,0
8166,2,32,0,0
8167,2,28,0,0
8168,2,60,1,1
8169,2,29,0,0
8170,2,43,0,0
8171,2,24,0,0
8172,2,28,0,0
8173,2,33,1,0
8174,2,25,1,1
8175,1,25,0,0
8176,2,44,0,0
8177,2,51,0,0
8178,2,30,0,0
8179,2,30,1,1
8180,2,28,0,0
8181,1,36,1,0
8182,1,29,0,0
8183,1,32,0,0
8184,2,27,1,0
8185,2,42,0,0
8186,2,23,0,0
8187,2,38,0,0
8188,1,31,1,0
8189,2,39,1,1
8190,1,27,1,0
8191,2,25,1,0
8192,2,32,0,0
8193,1,51,0,0
8194,1,35,1,1
8195,1,47,0,0
8196,1,40,0,0
8197,2,40,0,0
8198,1,26,0,0
8199,2,35,0,0
8200,1,28,1,1
8201,1,23,0,0
8202,2,46,1,0
8203,1,29,0,0
8204,2,41,0,0
8205,1,41,0,0
8206,2,27,0,0
8207,1,23,0,0
8208,2,37,0,0
8209,2,47,0,0
8210,1,24,0,1
8211,2,57,0,0
8212,2,36,0,0
8213,2,24,0,0
8214,2,28,0,0
8215,2,40,0,0
8216,2,25,1,1
8217,2,50,0,0
8218,2,45,0,0
8219,2,32,0,0
8220,1,34,0,0
8221,2,39,1,0
8222,2,36,0,0
8223,1,31,1,0
8224,1,37,0,0
8225,2,36,0,0
8226,2,37,0,0
8227,2,45,0,0
8228,2,28,1,0
8229,2,23,0,0
8230,2,34,1,0
8231,2,38,0,0
8232,2,42,0,0
8233,1,41,0,0
8234,1,27,1,0
8235,1,37,1,1
8236,1,29,0,0
8237,1,32,0,0
8238,2,34,1,1
8239,1,34,0,0
8240,2,31,1,0
8241,2,29,0,0
8242,1,53,0,0
8243,1,29,0,1
8244,1,48,0,0
8245,2,33,0,0
8246,1,34,0,0
8247,2,36,0,0
8248,2,42,1,1
8249,2,25,0,0
8250,2,42,0,0
8251,2,38,0,0
8252,2,33,0,0
8253,2,33,1,0
8254,1,34,0,0
8255,1,61,1,0
8256,1,26,0,0
8257,2,32,1,0
8258,2,24,0,0
8259,2,23,1,0
8260,2,30,0,0
8261,2,26,0,0
8262,1,44,0,0
8263,2,28,1,0
8264,1,33,0,0
8265,2,28,0,0
8266,2,49,0,0
8267,1,24,1,1
8268,2,24,0,0
8269,2,26,0,0
8270,1,34,0,0
8271,1,35,1,1
8272,2,24,1,0
8273,2,46,1,1
8274,2,60,0,0
8275,2,34,0,1
8276,2,30,0,0
8277,2,35,0,0
8278,2,43,0,0
8279,1,49,0,0
8280,2,36,0,0
8281,2,56,0,0
8282,1,36,0,0
8283,2,32,0,0
8284,2,29,0,0
8285,2,49,0,0
8286,1,29,0,0
8287,2,27,0,0
8288,2,42,0,0
8289,2,50,0,0
8290,1,33,0,0
8291,2,25,1,0
8292,2,28,0,0
8293,2,27,0,0
8294,2,30,0,0
8295,1,45,0,0
8296,1,37,0,0
8297,2,55,1,0
8298,2,31,0,0
8299,1,40,0,0
8300,1,44,0,0
8301,2,46,0,0
8302,2,35,0,0
8303,2,32,0,0
8304,2,48,0,0
8305,2,36,1,1
8306,1,53,0,0
8307,2,34,0,0
8308,1,24,0,0
8309,1,46,1,0
8310,1,34,0,0
8311,1,36,0,0
8312,2,24,0,1
8313,2,29,0,0
8314,2,37,0,0
8315,1,23,0,0
8316,2,43,0,0
8317,2,27,1,0
8318,2,43,0,0
8319,2,22,0,0
8320,2,33,0,0
8321,2,38,0,0
8322,2,39,0,0
8323,2,38,0,1
8324,2,30,1,0
8325,2,44,1,0
8326,2,29,0,0
8327,2,39,0,0
8328,2,41,0,0
8329,1,42,0,0
8330,2,40,0,0
8331,2,26,0,0
8332,1,55,0,0
8333,2,50,0,0
8334,2,24,1,0
8335,1,33,0,0
8336,2,52,0,0
8337,1,43,0,0
8338,2,26,0,0
8339,2,49,0,0
8340,2,35,0,0
8341,2,28,0,0
8342,2,27,0,0
8343,2,37,0,0
8344,2,43,0,0
8345,1,32,0,0
8346,2,31,0,0
8347,1,53,0,0
8348,2,34,0,0
8349,2,33,0,0
8350,2,37,0,0
8351,2,31,1,1
8352,2,26,0,0
8353,1,51,0,0
8354,1,49,0,0
8355,1,37,0,0
8356,2,25,0,0
8357,2,41,0,0
8358,2,41,0,0
8359,2,37,0,0
8360,1,34,0,0
8361,2,28,1,0
8362,1,28,0,0
8363,2,35,0,0
8364,2,23,0,1
8365,2,34,0,0
8366,1,42,0,0
8367,1,33,0,0
8368,2,23,0,0
8369,1,26,1,0
8370,2,51,0,0
8371,2,36,0,0
8372,2,37,0,0
8373,2,27,1,0
8374,1,37,0,1
8375,1,24,0,0
8376,1,56,0,1
8377,2,23,1,0
8378,1,58,1,1
8379,1,24,1,0
8380,1,42,0,0
8381,2,36,0,0
8382,2,30,0,0
8383,1,48,1,1
8384,2,41,0,0
8385,2,22,0,0
8386,2,55,0,0
8387,1,38,1,0
8388,2,29,1,0
8389,1,40,0,0
8390,2,28,0,0
8391,1,46,0,0
8392,1,30,0,0
8393,2,24,0,0
8394,1,22,0,0
8395,2,43,1,0
8396,1,46,0,0
8397,1,27,1,0
8398,1,23,0,0
8399,2,39,1,1
8400,2,26,1,1
8401,1,31,1,0
8402,2,30,0,0
8403,1,49,1,0
8404,2,50,0,0
8405,1,23,1,1
8406,2,31,0,0
8407,1,40,0,0
8408,2,41,1,1
8409,1,24,1,0
8410,2,34,0,0
8411,1,47,0,0
8412,2,31,0,0
8413,1,33,0,0
8414,1,40,1,0
8415,1,38,0,0
8416,2,28,1,0
8417,2,41,0,0
8418,2,25,0,0
8419,2,34,0,0
8420,2,48,0,0
8421,1,29,0,0
8422,1,32,0,0
8423,2,25,0,0
8424,2,27,0,0
8425,2,38,1,0
8426,2,34,0,0
8427,2,23,0,0
8428,2,27,0,0
8429,2,45,0,0
8430,2,25,0,0
8431,2,43,1,0
8432,2,39,1,1
8433,2,40,1,0
8434,2,26,1,0
8435,2,35,0,0
8436,2,26,1,0
8437,1,54,0,0
8438,2,28,0,0
8439,2,47,0,0
8440,2,24,0,0
8441,1,36,1,0
8442,2,55,0,0
8443,2,26,0,0
8444,2,23,0,0
8445,2,28,0,0
8446,2,25,0,0
8447,2,28,0,0
8448,2,49,0,0
8449,2,30,0,0
8450,2,22,0,0
8451,2,26,0,0
8452,1,30,0,0
8453,2,36,0,0
8454,2,34,0,0
8455,2,43,0,0
8456,2,40,0,0
8457,2,31,0,0
8458,1,26,0,0
8459,2,32,0,0
8460,2,58,1,0
8461,2,35,0,0
8462,1,34,1,0
8463,2,34,0,0
8464,1,29,1,1
8465,1,37,0,0
8466,1,45,1,0
8467,2,51,1,0
8468,1,61,1,1
8469,1,29,1,1
8470,2,55,1,0
8471,1,35,0,0
8472,1,31,0,0
8473,2,43,0,0
8474,1,24,0,0
8475,2,43,1,0
8476,1,29,1,0
8477,1,35,0,0
8478,2,40,0,0
8479,2,30,0,0
8480,2,52,0,0
8481,2,29,1,1
8482,1,32,0,0
8483,2,42,1,0
8484,2,64,0,0
8485,2,27,0,0
8486,2,25,0,0
8487,2,38,0,0
8488,1,26,1,1
8489,2,27,0,0
8490,1,50,0,0
8491,2,48,0,0
8492,2,56,0,0
8493,2,33,0,0
8494,1,29,1,1
8495,1,30,1,0
8496,2,29,1,0
8497,2,33,0,0
8498,2,55,0,0
8499,1,27,0,0
8500,2,30,0,0
8501,2,33,0,0
8502,1,36,0,0
8503,1,35,0,0
8504,1,31,0,0
8505,2,24,0,1
8506,2,31,0,0
8507,1,24,0,0
8508,1,34,0,0
8509,2,34,0,0
8510,1,28,0,0
8511,2,27,0,0
8512,2,23,1,0
8513,2,27,0,0
8514,2,32,0,0
8515,2,35,0,0
8516,2,25,1,1
8517,1,44,0,0
8518,2,22,0,0
8519,2,34,0,0
8520,1,36,0,0
8521,2,29,0,0
8522,2,37,1,1
8523,2,49,0,0
8524,2,26,0,0
8525,2,35,1,0
8526,2,45,1,0
8527,1,57,0,0
8528,2,31,0,0
8529,2,30,0,0
8530,1,35,0,0
8531,2,29,0,0
8532,2,29,0,0
8533,2,27,0,0
8534,1,27,0,0
8535,2,45,0,0
8536,2,53,0,0
8537,2,26,0,0
8538,2,36,0,0
8539,2,44,0,0
8540,1,57,0,0
8541,2,23,0,0
8542,2,24,0,1
8543,1,38,0,0
8544,2,34,0,0
8545,1,31,0,0
8546,2,23,0,0
8547,2,49,0,0
8548,2,31,0,0
8549,1,36,0,0
8550,2,27,0,0
8551,1,35,1,0
8552,1,24,0,0
8553,1,32,0,0
8554,2,28,0,0
8555,1,32,0,0
8556,2,22,1,0
8557,2,25,1,0
8558,2,35,0,0
8559,1,48,0,0
8560,2,26,0,0
8561,1,36,1,0
8562,2,41,0,0
8563,1,30,0,0
8564,2,40,0,0
8565,2,27,0,0
8566,1,37,1,1
8567,2,46,1,0
8568,2,23,0,0
8569,2,34,0,0
8570,2,38,0,0
8571,2,36,0,0
8572,2,39,0,0
8573,2,34,0,0
8574,2,28,0,0
8575,1,54,0,0
8576,2,41,0,0
8577,2,27,0,0
8578,1,27,0,0
8579,2,31,0,0
8580,1,30,0,0
8581,1,35,1,1
8582,2,30,0,0
8583,1,27,1,0
8584,1,35,0,0
8585,2,26,0,0
8586,1,55,0,0
8587,1,40,0,0
8588,2,36,0,1
8589,2,43,0,0
8590,2,42,0,0
8591,1,34,0,0
8592,1,30,0,0
8593,2,27,0,0
8594,1,28,0,0
8595,1,27,0,0
8596,2,43,0,0
8597,2,46,0,0
8598,2,35,0,0
8599,1,30,0,0
8600,2,28,0,0
8601,1,48,0,0
8602,1,34,0,1
8603,2,38,0,0
8604,2,28,1,1
8605,2,28,0,0
8606,1,29,1,0
8607,2,25,0,0
8608,1,30,0,0
8609,2,27,0,0
8610,2,54,0,0
8611,1,47,0,0
8612,2,52,0,0
8613,1,56,0,0
8614,1,37,0,0
8615,2,29,0,0
8616,1,27,0,0
8617,2,45,0,0
8618,1,45,1,0
8619,1,35,1,0
8620,2,23,1,0
8621,2,30,0,0
8622,1,27,0,0
8623,2,47,0,0
8624,2,25,0,0
8625,1,39,1,0
8626,1,53,1,0
8627,1,28,0,0
8628,2,27,1,0
8629,2,32,0,0
8630,1,50,1,1
8631,2,43,0,0
8632,1,23,0,0
8633,2,27,0,0
8634,2,30,0,0
8635,1,25,0,0
8636,1,39,0,0
8637,1,26,0,0
8638,2,48,1,0
8639,1,33,1,0
8640,1,52,0,0
8641,1,48,1,0
8642,1,35,0,0
8643,1,45,0,0
8644,2,26,0,0
8645,1,26,0,0
8646,2,33,0,0
8647,2,35,0,0
8648,2,69,0,0
8649,2,26,0,0
8650,1,32,0,0
8651,2,25,1,0
8652,1,43,0,0
8653,2,50,1,0
8654,2,30,0,0
8655,2,41,0,0
8656,2,34,0,0
8657,1,34,0,0
8658,2,51,0,0
8659,2,38,0,0
8660,2,27,0,0
8661,2,36,0,0
8662,2,37,0,0
8663,1,49,0,0
8664,1,25,0,0
8665,2,54,0,0
8666,1,43,0,0
8667,1,29,1,0
8668,1,23,1,1
8669,1,49,0,0
8670,2,26,1,0
8671,1,41,0,0
8672,2,40,0,0
8673,2,32,1,0
8674,1,23,0,0
8675,2,29,0,0
8676,1,29,0,0
8677,1,29,0,0
8678,1,52,0,0
8679,1,42,0,0
8680,1,37,0,0
8681,2,31,0,0
8682,1,27,1,0
8683,2,27,0,0
8684,2,26,0,0
8685,2,26,0,0
8686,2,36,0,0
8687,1,55,1,0
8688,2,24,0,1
8689,2,30,0,0
8690,2,25,0,0
8691,1,28,0,0
8692,2,29,1,0
8693,1,44,0,0
8694,1,42,0,0
8695,2,37,0,0
8696,1,35,0,0
8697,1,29,0,0
8698,2,28,0,0
8699,2,33,0,0
8700,2,33,0,0
8701,2,25,0,0
8702,2,38,0,0
8703,2,23,1,1
8704,1,30,1,0
8705,2,41,0,0
8706,1,27,0,0
8707,1,39,0,0
8708,2,55,0,0
8709,2,38,0,0
8710,2,48,0,0
8711,2,60,0,0
8712,1,42,0,0
8713,1,38,0,0
8714,1,28,0,0
8715,2,29,0,0
8716,1,34,0,0
8717,2,24,0,0
8718,1,35,0,0
8719,1,41,0,0
8720,2,29,1,0
8721,2,30,0,0
8722,1,37,0,0
8723,2,35,0,0
8724,2,24,0,0
8725,1,47,0,0
8726,2,27,0,0
8727,1,31,0,0
8728,1,75,0,0
8729,1,44,1,0
8730,1,49,0,0
8731,2,29,0,0
8732,2,44,0,0
8733,2,22,1,0
8734,1,27,0,0
8735,1,41,0,0
8736,2,27,0,0
8737,1,26,0,0
8738,2,37,1,0
8739,2,25,0,0
8740,1,41,0,0
8741,1,41,1,0
8742,1,25,0,0
8743,2,47,1,0
8744,1,34,0,1
8745,1,26,1,1
8746,1,37,1,1
8747,2,33,0,0
8748,1,45,1,0
8749,2,58,0,0
8750,2,52,0,0
8751,1,37,0,0
8752,2,31,0,0
8753,2,29,0,0
8754,1,43,0,0
8755,2,60,0,0
8756,2,30,0,0
8757,2,50,0,0
8758,2,27,0,0
8759,1,30,0,0
8760,2,31,0,0
8761,2,36,1,1
8762,2,28,0,0
8763,2,37,0,0
8764,2,33,0,0
8765,1,29,0,0
8766,1,28,0,0
8767,2,25,0,0
8768,2,31,0,0
8769,2,40,0,0
8770,1,61,1,0
8771,2,23,0,1
8772,2,38,0,0
8773,1,41,0,0
8774,1,48,0,0
8775,2,26,0,0
8776,1,43,0,0
8777,1,49,0,0
8778,2,26,0,0
8779,2,51,0,0
8780,2,25,0,0
8781,2,44,0,0
8782,1,39,0,0
8783,2,26,0,0
8784,2,26,0,0
8785,2,45,0,0
8786,1,23,0,0
8787,2,41,0,0
8788,2,27,0,0
8789,2,27,1,0
8790,2,37,0,0
8791,2,52,0,0
8792,2,30,0,0
8793,1,33,0,0
8794,2,37,0,0
8795,2,25,0,0
8796,1,24,1,0
8797,2,21,0,0
8798,1,37,1,1
8799,1,32,0,0
8800,1,30,1,0
8801,1,25,0,0
8802,2,24,1,1
8803,1,30,1,0
8804,2,23,0,0
8805,2,50,0,0
8806,2,40,0,0
8807,2,21,0,0
8808,2,38,0,0
8809,2,32,0,0
8810,2,24,1,0
8811,2,44,0,0
8812,1,38,0,0
8813,1,55,1,1
8814,1,47,0,0
8815,2,40,0,0
8816,2,28,1,1
8817,2,36,0,0
8818,1,32,0,0
8819,1,25,0,0
8820,1,57,0,0
8821,2,24,0,0
8822,1,33,0,0
8823,2,29,0,0
8824,2,40,1,0
8825,1,30,1,0
8826,2,29,0,0
8827,2,37,1,0
8828,2,31,0,0
8829,2,29,0,0
8830,2,37,0,0
8831,1,36,1,0
8832,1,27,0,0
8833,2,37,1,1
8834,1,28,1,1
8835,2,31,0,0
8836,2,33,1,0
8837,1,52,0,0
8838,2,26,0,0
8839,1,27,1,1
8840,2,54,1,1
8841,2,30,0,0
8842,2,31,0,0
8843,2,45,0,0
8844,2,30,0,0
8845,1,52,0,0
8846,2,29,0,0
8847,2,25,0,0
8848,1,49,0,0
8849,2,31,0,0
8850,2,37,0,0
8851,1,27,0,0
8852,1,27,0,0
8853,2,34,0,0
8854,1,48,1,0
8855,2,22,0,0
8856,2,37,0,0
8857,2,32,0,0
8858,2,37,0,0
8859,2,37,0,0
8860,1,53,0,0
8861,1,34,0,0
8862,1,48,0,0
8863,2,35,0,0
8864,2,28,0,0
8865,2,27,0,0
8866,2,24,1,0
8867,2,25,0,0
8868,2,30,0,0
8869,2,36,0,0
8870,2,29,1,0
8871,1,24,0,0
8872,2,22,0,0
8873,1,49,0,0
8874,1,26,0,1
8875,2,36,1,1
8876,1,29,1,0
8877,2,43,0,1
8878,2,26,0,0
8879,2,48,0,0
8880,2,43,1,0
8881,1,41,0,0
8882,1,34,1,0
8883,1,30,0,0
8884,2,51,0,0
8885,1,38,0,0
8886,1,38,0,0
8887,2,32,0,0
8888,2,39,0,0
8889,2,44,1,0
8890,1,43,1,0
8891,2,29,0,0
8892,2,47,1,1
8893,2,37,0,0
8894,2,40,1,1
8895,2,24,0,0
8896,2,31,0,0
8897,2,36,0,0
8898,1,31,1,0
8899,2,29,0,0
8900,1,32,1,0
8901,2,38,0,0
8902,2,40,0,0
8903,1,26,1,0
8904,2,46,0,0
8905,1,45,0,0
8906,2,30,1,0
8907,2,42,1,0
8908,2,24,0,0
8909,2,34,1,0
8910,2,50,0,0
8911,2,45,0,0
8912,2,28,0,0
8913,1,29,1,1
8914,2,40,1,1
8915,1,27,0,0
8916,2,39,0,0
8917,2,36,0,0
8918,1,42,1,0
8919,2,41,0,0
8920,1,32,0,0
8921,2,28,1,0
8922,2,23,0,0
8923,2,32,0,0
8924,2,22,0,0
8925,1,28,0,0
8926,2,35,1,0
8927,2,29,0,0
8928,1,48,1,1
8929,2,35,1,1
8930,2,27,0,0
8931,1,35,1,1
8932,2,42,0,0
8933,2,48,0,0
8934,2,35,0,0
8935,2,41,0,0
8936,2,48,1,0
8937,1,39,0,0
8938,2,38,0,0
8939,2,27,0,0
8940,2,24,1,0
8941,1,34,0,0
8942,1,41,1,0
8943,2,42,0,0
8944,1,42,0,0
8945,1,24,0,0
8946,1,49,0,1
8947,2,35,0,0
8948,1,28,0,0
8949,2,25,0,0
8950,2,38,0,0
8951,2,26,0,0
8952,2,40,0,0
8953,2,30,0,0
8954,1,40,1,0
8955,1,34,0,0
8956,1,40,0,0
8957,1,43,0,0
8958,2,62,0,0
8959,2,33,0,0
8960,2,23,0,0
8961,1,37,0,0
8962,1,24,0,0
8963,1,45,0,0
8964,2,33,0,0
8965,1,25,0,0
8966,1,46,1,0
8967,1,35,0,0
8968,1,40,1,0
8969,2,36,0,0
8970,2,63,1,0
8971,2,33,1,0
8972,2,23,0,0
8973,1,53,1,0
8974,1,49,0,0
8975,2,28,1,0
8976,1,46,0,0
8977,2,30,0,0
8978,1,23,0,0
8979,2,49,0,0
8980,2,26,0,0
8981,1,45,0,0
8982,2,46,0,0
8983,1,34,0,0
8984,2,40,1,0
8985,1,31,0,0
